"","x","y","z"
"43",2.298005626899,-0.916666562348231,-153.113971071269
"44",2.360505626899,-0.916666562348231,-153.796536233264
"45",2.423005626899,-0.916666562348231,-154.915293338541
"46",2.485505626899,-0.916666562348231,-156.469924803078
"47",2.548005626899,-0.916666562348231,-158.459482225705
"48",2.610505626899,-0.916666562348231,-160.882433693664
"49",2.673005626899,-0.916666562348231,-163.736489084629
"50",2.735505626899,-0.916666562348231,-167.018431953671
"51",1.235505626899,-0.833333229014897,-192.690500927837
"52",1.298005626899,-0.833333229014897,-188.361119286662
"53",1.360505626899,-0.833333229014897,-184.102010486577
"54",1.423005626899,-0.833333229014897,-179.953813733772
"55",1.485505626899,-0.833333229014897,-175.956492550616
"56",1.548005626899,-0.833333229014897,-172.14756766029
"57",1.610505626899,-0.833333229014897,-168.563363423175
"58",1.673005626899,-0.833333229014897,-165.239391391849
"59",1.735505626899,-0.833333229014897,-162.204321507617
"60",1.798005626899,-0.833333229014897,-159.486283637088
"61",1.860505626899,-0.833333229014897,-157.108977027133
"62",1.923005626899,-0.833333229014897,-155.099181689699
"63",1.985505626899,-0.833333229014897,-153.46845739048
"64",2.048005626899,-0.833333229014897,-152.230205118182
"65",2.110505626899,-0.833333229014897,-151.394850135428
"66",2.173005626899,-0.833333229014897,-150.970197159356
"67",2.235505626899,-0.833333229014897,-150.961798875687
"68",2.298005626899,-0.833333229014897,-151.373321613861
"69",2.360505626899,-0.833333229014897,-152.206898827352
"70",2.423005626899,-0.833333229014897,-153.463467694992
"71",2.485505626899,-0.833333229014897,-155.143082601147
"72",2.548005626899,-0.833333229014897,-157.245184444702
"73",2.610505626899,-0.833333229014897,-159.768777995718
"74",2.673005626899,-0.833333229014897,-162.712466264388
"75",2.735505626899,-0.833333229014897,-166.074378451956
"76",1.235505626899,-0.749999895681564,-186.638452361853
"77",1.298005626899,-0.749999895681564,-182.638813933205
"78",1.360505626899,-0.749999895681564,-178.707216713125
"79",1.423005626899,-0.749999895681564,-174.882977275566
"80",1.485505626899,-0.749999895681564,-171.203954877173
"81",1.548005626899,-0.749999895681564,-167.706763129236
"82",1.610505626899,-0.749999895681564,-164.425164957214
"83",1.673005626899,-0.749999895681564,-161.392336108361
"84",1.735505626899,-0.749999895681564,-158.637700066755
"85",1.798005626899,-0.749999895681564,-156.186607988869
"86",1.860505626899,-0.749999895681564,-154.063070702294
"87",1.923005626899,-0.749999895681564,-152.286866106468
"88",1.985505626899,-0.749999895681564,-150.877626892581
"89",2.048005626899,-0.749999895681564,-149.849820477226
"90",2.110505626899,-0.749999895681564,-149.21128384195
"91",2.173005626899,-0.749999895681564,-148.970025542301
"92",2.235505626899,-0.749999895681564,-149.131859365165
"93",2.298005626899,-0.749999895681564,-149.700759747804
"94",2.360505626899,-0.749999895681564,-150.679202924065
"95",2.423005626899,-0.749999895681564,-152.068489353643
"96",2.485505626899,-0.749999895681564,-153.869044490807
"97",2.548005626899,-0.749999895681564,-156.080690478268
"98",2.610505626899,-0.749999895681564,-158.702869399066
"99",2.673005626899,-0.749999895681564,-161.734787791892
"100",2.735505626899,-0.749999895681564,-165.175469041517
"101",1.235505626899,-0.666666562348231,-180.996116983519
"102",1.298005626899,-0.666666562348231,-177.291663527478
"103",1.360505626899,-0.666666562348231,-173.656772481047
"104",1.423005626899,-0.666666562348231,-170.126737105491
"105",1.485505626899,-0.666666562348231,-166.739155718348
"106",1.548005626899,-0.666666562348231,-163.526893126343
"107",1.610505626899,-0.666666562348231,-160.522930840624
"108",1.673005626899,-0.666666562348231,-157.759895966283
"109",1.735505626899,-0.666666562348231,-155.264155019494
"110",1.798005626899,-0.666666562348231,-153.061981041413
"111",1.860505626899,-0.666666562348231,-151.175721864933
"112",1.923005626899,-0.666666562348231,-149.623698892275
"113",1.985505626899,-0.666666562348231,-148.423163565452
"114",2.048005626899,-0.666666562348231,-147.58753811724
"115",2.110505626899,-0.666666562348231,-147.131662863129
"116",2.173005626899,-0.666666562348231,-147.062750571993
"117",2.235505626899,-0.666666562348231,-147.385025219083
"118",2.298005626899,-0.666666562348231,-148.102734583013
"119",2.360505626899,-0.666666562348231,-149.218650341635
"120",2.423005626899,-0.666666562348231,-150.734390851816
"121",2.485505626899,-0.666666562348231,-152.65071883271
"122",2.548005626899,-0.666666562348231,-154.96781151763
"123",2.610505626899,-0.666666562348231,-157.685496531638
"124",2.673005626899,-0.666666562348231,-160.803440031638
"125",2.735505626899,-0.666666562348231,-164.321273091005
"126",1.235505626899,-0.583333229014897,-175.8118229323
"127",1.298005626899,-0.583333229014897,-172.36588678414
"128",1.360505626899,-0.583333229014897,-168.991063202696
"129",1.423005626899,-0.583333229014897,-165.723386782729
"130",1.485505626899,-0.583333229014897,-162.594010120192
"131",1.548005626899,-0.583333229014897,-159.638417726545
"132",1.610505626899,-0.583333229014897,-156.886075804242
"133",1.673005626899,-0.583333229014897,-154.367106739611
"134",1.735505626899,-0.583333229014897,-152.108390364127
"135",1.798005626899,-0.583333229014897,-150.134203439161
"136",1.860505626899,-0.583333229014897,-148.465084427051
"137",1.923005626899,-0.583333229014897,-147.120641788448
"138",1.985505626899,-0.583333229014897,-146.11676058347
"139",2.048005626899,-0.583333229014897,-145.465688646968
"140",2.110505626899,-0.583333229014897,-145.180060520814
"141",2.173005626899,-0.583333229014897,-145.266395188176
"142",2.235505626899,-0.583333229014897,-145.734049575018
"143",2.298005626899,-0.583333229014897,-146.590274499375
"144",2.360505626899,-0.583333229014897,-147.834565331794
"145",2.423005626899,-0.583333229014897,-149.468857763559
"146",2.485505626899,-0.583333229014897,-151.494232171733
"147",2.548005626899,-0.583333229014897,-153.911190723626
"148",2.610505626899,-0.583333229014897,-156.719901840976
"149",2.673005626899,-0.583333229014897,-159.920406492957
"150",2.735505626899,-0.583333229014897,-163.512778813565
"151",1.235505626899,-0.499999895681564,-171.150353714053
"152",1.298005626899,-0.499999895681564,-167.921854005676
"153",1.360505626899,-0.499999895681564,-164.76870450902
"154",1.423005626899,-0.499999895681564,-161.723731027134
"155",1.485505626899,-0.499999895681564,-158.819251405309
"156",1.548005626899,-0.499999895681564,-156.085629907393
"157",1.610505626899,-0.499999895681564,-153.554329383406
"158",1.673005626899,-0.499999895681564,-151.250413339416
"159",1.735505626899,-0.499999895681564,-149.202120340737
"160",1.798005626899,-0.499999895681564,-147.430713496015
"161",1.860505626899,-0.499999895681564,-145.957594914792
"162",1.923005626899,-0.499999895681564,-144.80065017448
"163",1.985505626899,-0.499999895681564,-143.97519294551
"164",2.048005626899,-0.499999895681564,-143.493078019909
"165",2.110505626899,-0.499999895681564,-143.365768654264
"166",2.173005626899,-0.499999895681564,-143.601650609284
"167",2.235505626899,-0.499999895681564,-144.207230129843
"168",2.298005626899,-0.499999895681564,-145.187385570607
"169",2.360505626899,-0.499999895681564,-146.545630858219
"170",2.423005626899,-0.499999895681564,-148.284381238426
"171",2.485505626899,-0.499999895681564,-150.410312535546
"172",2.548005626899,-0.499999895681564,-152.919789707406
"173",2.610505626899,-0.499999895681564,-155.813318717523
"174",2.673005626899,-0.499999895681564,-159.091276739234
"175",2.735505626899,-0.499999895681564,-162.754091958364
"176",1.235505626899,-0.416666562348231,-167.079666481813
"177",1.298005626899,-0.416666562348231,-164.029836702741
"178",1.360505626899,-0.416666562348231,-161.058621679064
"179",1.423005626899,-0.416666562348231,-158.197002993018
"180",1.485505626899,-0.416666562348231,-155.477867178274
"181",1.548005626899,-0.416666562348231,-152.929654651971
"182",1.610505626899,-0.416666562348231,-150.58176340209
"183",1.673005626899,-0.416666562348231,-148.460821408923
"184",1.735505626899,-0.416666562348231,-146.591272614891
"185",1.798005626899,-0.416666562348231,-144.994228919371
"186",1.860505626899,-0.416666562348231,-143.690177980415
"187",1.923005626899,-0.416666562348231,-142.696183564741
"188",1.985505626899,-0.416666562348231,-142.026879895355
"189",2.048005626899,-0.416666562348231,-141.693610146607
"190",2.110505626899,-0.416666562348231,-141.707445256312
"191",2.173005626899,-0.416666562348231,-142.076530565976
"192",2.235505626899,-0.416666562348231,-142.80726838591
"193",2.298005626899,-0.416666562348231,-143.904552923834
"194",2.360505626899,-0.416666562348231,-145.372015322688
"195",2.423005626899,-0.416666562348231,-147.212270500988
"196",2.485505626899,-0.416666562348231,-149.428126181871
"197",2.548005626899,-0.416666562348231,-152.01893784915
"198",2.610505626899,-0.416666562348231,-154.986637783447
"199",2.673005626899,-0.416666562348231,-158.333016555388
"200",2.735505626899,-0.416666562348231,-162.057948754257
"201",1.235505626899,-0.333333229014897,-163.665412862102
"202",1.298005626899,-0.333333229014897,-160.756542940893
"203",1.360505626899,-0.333333229014897,-157.928977617255
"204",1.423005626899,-0.333333229014897,-155.213804368558
"205",1.485505626899,-0.333333229014897,-152.641473398504
"206",1.548005626899,-0.333333229014897,-150.240460193636
"207",1.610505626899,-0.333333229014897,-148.040119475838
"208",1.673005626899,-0.333333229014897,-146.06548838576
"209",1.735505626899,-0.333333229014897,-144.339312938393
"210",1.798005626899,-0.333333229014897,-142.883750690476
"211",1.860505626899,-0.333333229014897,-141.718532209855
"212",1.923005626899,-0.333333229014897,-140.857448497253
"213",1.985505626899,-0.333333229014897,-140.317211081822
"214",2.048005626899,-0.333333229014897,-140.108770807476
"215",2.110505626899,-0.333333229014897,-140.240961299727
"216",2.173005626899,-0.333333229014897,-140.72343969686
"217",2.235505626899,-0.333333229014897,-141.560593983758
"218",2.298005626899,-0.333333229014897,-142.758119757913
"219",2.360505626899,-0.333333229014897,-144.319619790608
"220",2.423005626899,-0.333333229014897,-146.248705903185
"221",2.485505626899,-0.333333229014897,-148.545447688941
"222",2.548005626899,-0.333333229014897,-151.212261082031
"223",2.610505626899,-0.333333229014897,-154.250329727242
"224",2.673005626899,-0.333333229014897,-157.660730274907
"225",2.735505626899,-0.333333229014897,-161.444587904111
"226",1.235505626899,-0.249999895681564,-160.958037963177
"227",1.298005626899,-0.249999895681564,-158.156805675708
"228",1.360505626899,-0.249999895681564,-155.438206807906
"229",1.423005626899,-0.249999895681564,-152.833549056799
"230",1.485505626899,-0.249999895681564,-150.372708594945
"231",1.548005626899,-0.249999895681564,-148.084402210684
"232",1.610505626899,-0.249999895681564,-145.995769065412
"233",1.673005626899,-0.249999895681564,-144.13203664798
"234",1.735505626899,-0.249999895681564,-142.516275715017
"235",1.798005626899,-0.249999895681564,-141.16924383154
"236",1.860505626899,-0.249999895681564,-140.108448274563
"237",1.923005626899,-0.249999895681564,-139.351543481213
"238",1.985505626899,-0.249999895681564,-138.910525645025
"239",2.048005626899,-0.249999895681564,-138.798539973621
"240",2.110505626899,-0.249999895681564,-139.023337542224
"241",2.173005626899,-0.249999895681564,-139.593406064695
"242",2.235505626899,-0.249999895681564,-140.514772316935
"243",2.298005626899,-0.249999895681564,-141.792104723586
"244",2.360505626899,-0.249999895681564,-143.428951055479
"245",2.423005626899,-0.249999895681564,-145.427973405916
"246",2.485505626899,-0.249999895681564,-147.791174457153
"247",2.548005626899,-0.249999895681564,-150.520110048133
"248",2.610505626899,-0.249999895681564,-153.615148776176
"249",2.673005626899,-0.249999895681564,-157.079359067418
"250",2.735505626899,-0.249999895681564,-160.913127569441
"251",1.235505626899,-0.166666562348231,-158.997964856615
"252",1.298005626899,-0.166666562348231,-156.271662350225
"253",1.360505626899,-0.166666562348231,-153.629514369494
"254",1.423005626899,-0.166666562348231,-151.102421548632
"255",1.485505626899,-0.166666562348231,-148.719871233206
"256",1.548005626899,-0.166666562348231,-146.510929779712
"257",1.610505626899,-0.166666562348231,-144.500823617011
"258",1.673005626899,-0.166666562348231,-142.715150316646
"259",1.735505626899,-0.166666562348231,-141.176591846899
"260",1.798005626899,-0.166666562348231,-139.905534731978
"261",1.860505626899,-0.166666562348231,-138.920003333383
"262",1.923005626899,-0.166666562348231,-138.235668557954
"263",1.985505626899,-0.166666562348231,-137.865921866581
"264",2.048005626899,-0.166666562348231,-137.821122363393
"265",2.110505626899,-0.166666562348231,-138.112237079644
"266",2.173005626899,-0.166666562348231,-138.745909144955
"267",2.235505626899,-0.166666562348231,-139.727130619791
"268",2.298005626899,-0.166666562348231,-141.061398520987
"269",2.360505626899,-0.166666562348231,-142.753049117126
"270",2.423005626899,-0.166666562348231,-144.802991369806
"271",2.485505626899,-0.166666562348231,-147.214114219905
"272",2.548005626899,-0.166666562348231,-149.988006124221
"273",2.610505626899,-0.166666562348231,-153.126029330659
"274",2.673005626899,-0.166666562348231,-156.629489037699
"275",2.735505626899,-0.166666562348231,-160.499778395812
"276",1.235505626899,-0.0833332290148973,-157.811820641009
"277",1.298005626899,-0.0833332290148973,-155.129285275945
"278",1.360505626899,-0.0833332290148973,-152.533196317896
"279",1.423005626899,-0.0833332290148973,-150.052098387945
"280",1.485505626899,-0.0833332290148973,-147.715994008832
"281",1.548005626899,-0.0833332290148973,-145.552967023874
"282",1.610505626899,-0.0833332290148973,-143.590275383884
"283",1.673005626899,-0.0833332290148973,-141.85099057829
"284",1.735505626899,-0.0833332290148973,-140.358351239883
"285",1.798005626899,-0.0833332290148973,-139.132531189567
"286",1.860505626899,-0.0833332290148973,-138.191356151513
"287",1.923005626899,-0.0833332290148973,-137.550314974101
"288",1.985505626899,-0.0833332290148973,-137.222635666106
"289",2.048005626899,-0.0833332290148973,-137.219414976263
"290",2.110505626899,-0.0833332290148973,-137.549789929007
"291",2.173005626899,-0.0833332290148973,-138.220266875222
"292",2.235505626899,-0.0833332290148973,-139.238385773195
"293",2.298005626899,-0.0833332290148973,-140.607857449831
"294",2.360505626899,-0.0833332290148973,-142.33124437633
"295",2.423005626899,-0.0833332290148973,-144.412941300388
"296",2.485505626899,-0.0833332290148973,-146.85318557952
"297",2.548005626899,-0.0833332290148973,-149.654487968395
"298",2.610505626899,-0.0833332290148973,-152.818234369693
"299",2.673005626899,-0.0833332290148973,-156.345766901948
"300",2.735505626899,-0.0833332290148973,-160.23852677093
"301",1.235505626899,1.04318436111583e-07,-157.414516913711
"302",1.298005626899,1.04318436111583e-07,-154.747419556295
"303",1.360505626899,1.04318436111583e-07,-152.165628609021
"304",1.423005626899,1.04318436111583e-07,-149.699793305557
"305",1.485505626899,1.04318436111583e-07,-147.379098788474
"306",1.548005626899,1.04318436111583e-07,-145.232281433736
"307",1.610505626899,1.04318436111583e-07,-143.284287842264
"308",1.673005626899,1.04318436111583e-07,-141.560401492278
"309",1.735505626899,1.04318436111583e-07,-140.083007990896
"310",1.798005626899,1.04318436111583e-07,-138.872212113087
"311",1.860505626899,1.04318436111583e-07,-137.945775067168
"312",1.923005626899,1.04318436111583e-07,-137.319126510503
"313",1.985505626899,1.04318436111583e-07,-137.005441195793
"314",2.048005626899,1.04318436111583e-07,-137.015768992474
"315",2.110505626899,1.04318436111583e-07,-137.359206716127
"316",2.173005626899,1.04318436111583e-07,-138.043100533872
"317",2.235505626899,1.04318436111583e-07,-139.073268507706
"318",2.298005626899,1.04318436111583e-07,-140.453338480861
"319",2.360505626899,1.04318436111583e-07,-142.188502963011
"320",2.423005626899,1.04318436111583e-07,-144.279661067754
"321",2.485505626899,1.04318436111583e-07,-146.730553900912
"322",2.548005626899,1.04318436111583e-07,-149.541052977995
"323",2.610505626899,1.04318436111583e-07,-152.713444637351
"324",2.673005626899,1.04318436111583e-07,-156.24908140187
"325",2.735505626899,1.04318436111583e-07,-160.149418692435
"326",1.235505626899,0.0833334376517694,-157.811822628331
"327",1.298005626899,0.0833334376517694,-155.129287189322
"328",1.360505626899,0.0833334376517694,-152.533198156116
"329",1.423005626899,0.0833334376517694,-150.052100149635
"330",1.485505626899,0.0833334376517694,-147.715995693258
"331",1.548005626899,0.0833334376517694,-145.552968630679
"332",1.610505626899,0.0833334376517694,-143.59027691336
"333",1.673005626899,0.0833334376517694,-141.850992030575
"334",1.735505626899,0.0833334376517694,-140.358352615749
"335",1.798005626899,0.0833334376517694,-139.132532490134
"336",1.860505626899,0.0833334376517694,-138.191357378228
"337",1.923005626899,0.0833334376517694,-137.550316128707
"338",1.985505626899,0.0833334376517694,-137.222636750616
"339",2.048005626899,0.0833334376517694,-137.219415992924
"340",2.110505626899,0.0833334376517694,-137.549790880269
"341",2.173005626899,0.0833334376517694,-138.220267763308
"342",2.235505626899,0.0833334376517694,-139.238386601211
"343",2.298005626899,0.0833334376517694,-140.607858220622
"344",2.360505626899,0.0833334376517694,-142.331245092337
"345",2.423005626899,0.0833334376517694,-144.412941964977
"346",2.485505626899,0.0833334376517694,-146.853186195128
"347",2.548005626899,0.0833334376517694,-149.654488537903
"348",2.610505626899,0.0833334376517694,-152.818234895936
"349",2.673005626899,0.0833334376517694,-156.345767387697
"350",2.735505626899,0.0833334376517694,-160.238527218874
"351",1.235505626899,0.166666770985103,-158.997968805417
"352",1.298005626899,0.166666770985103,-156.271666150369
"353",1.360505626899,0.166666770985103,-153.629518017528
"354",1.423005626899,0.166666770985103,-151.102425042347
"355",1.485505626899,0.166666770985103,-148.71987457115
"356",1.548005626899,0.166666770985103,-146.510932961762
"357",1.610505626899,0.166666770985103,-144.500826642734
"358",1.673005626899,0.166666770985103,-142.715153186939
"359",1.735505626899,0.166666770985103,-141.176594563414
"360",1.798005626899,0.166666770985103,-139.905537297087
"361",1.860505626899,0.166666770985103,-138.920005750131
"362",1.923005626899,0.166666770985103,-138.235670830007
"363",1.985505626899,0.166666770985103,-137.865923998159
"364",2.048005626899,0.166666770985103,-137.821124358354
"365",2.110505626899,0.166666770985103,-138.112238943877
"366",2.173005626899,0.166666770985103,-138.745910883912
"367",2.235505626899,0.166666770985103,-139.727132238181
"368",2.298005626899,0.166666770985103,-141.061400024622
"369",2.360505626899,0.166666770985103,-142.753050512924
"370",2.423005626899,0.166666770985103,-144.802992662743
"371",2.485505626899,0.166666770985103,-147.214115415938
"372",2.548005626899,0.166666770985103,-149.988007229243
"373",2.610505626899,0.166666770985103,-153.126030350453
"374",2.673005626899,0.166666770985103,-156.629489977897
"375",2.735505626899,0.166666770985103,-160.499779261858
"376",1.235505626899,0.250000104318436,-160.958043821157
"377",1.298005626899,0.250000104318436,-158.156811307421
"378",1.360505626899,0.250000104318436,-155.43821220814
"379",1.423005626899,0.250000104318436,-152.833554222259
"380",1.485505626899,0.250000104318436,-150.372713523521
"381",1.548005626899,0.250000104318436,-148.084406901492
"382",1.610505626899,0.250000104318436,-145.99577351881
"383",1.673005626899,0.250000104318436,-144.132040865558
"384",1.735505626899,0.250000104318436,-142.516279699571
"385",1.798005626899,0.250000104318436,-141.169247587018
"386",1.860505626899,0.250000104318436,-140.108451804712
"387",1.923005626899,0.250000104318436,-139.351546793194
"388",1.985505626899,0.250000104318436,-138.91052874431
"389",2.048005626899,0.250000104318436,-138.798542869123
"390",2.110505626899,0.250000104318436,-139.023340240636
"391",2.173005626899,0.250000104318436,-139.593408574624
"392",2.235505626899,0.250000104318436,-140.514774647357
"393",2.298005626899,0.250000104318436,-141.792106883729
"394",2.360505626899,0.250000104318436,-143.428953054705
"395",2.423005626899,0.250000104318436,-145.427975253614
"396",2.485505626899,0.250000104318436,-147.791176162641
"397",2.548005626899,0.250000104318436,-150.520111620569
"398",2.610505626899,0.250000104318436,-153.615150222872
"399",2.673005626899,0.250000104318436,-157.079360398636
"400",2.735505626899,0.250000104318436,-160.913128793481
"401",1.235505626899,0.333333437651769,-163.665420548392
"402",1.298005626899,0.333333437651769,-160.756550317965
"403",1.360505626899,0.333333437651769,-157.928984679188
"404",1.423005626899,0.333333437651769,-155.213811111032
"405",1.485505626899,0.333333437651769,-152.641479818902
"406",1.548005626899,0.333333437651769,-150.240466289723
"407",1.610505626899,0.333333437651769,-148.040125249815
"408",1.673005626899,0.333333437651769,-146.065493840382
"409",1.735505626899,0.333333437651769,-144.339318076419
"410",1.798005626899,0.333333437651769,-142.883755517847
"411",1.860505626899,0.333333437651769,-141.718536735927
"412",1.923005626899,0.333333437651769,-140.857452727105
"413",1.985505626899,0.333333437651769,-140.317215027445
"414",2.048005626899,0.333333437651769,-140.108774480024
"415",2.110505626899,0.333333437651769,-140.240964709082
"416",2.173005626899,0.333333437651769,-140.723442857711
"417",2.235505626899,0.333333437651769,-141.560596907032
"418",2.298005626899,0.333333437651769,-142.758122456922
"419",2.360505626899,0.333333437651769,-144.319622278744
"420",2.423005626899,0.333333437651769,-146.248708195791
"421",2.485505626899,0.333333437651769,-148.545449797017
"422",2.548005626899,0.333333437651769,-151.212263018316
"423",2.610505626899,0.333333437651769,-154.250331504043
"424",2.673005626899,0.333333437651769,-157.660731904026
"425",2.735505626899,0.333333437651769,-161.444589396789
"426",1.235505626899,0.416666770985103,-167.079675881749
"427",1.298005626899,0.416666770985103,-164.029845705198
"428",1.360505626899,0.416666770985103,-161.058630276739
"429",1.423005626899,0.416666770985103,-158.197011179216
"430",1.485505626899,0.416666770985103,-155.477874951735
"431",1.548005626899,0.416666770985103,-152.929662010607
"432",1.610505626899,0.416666770985103,-150.581770347925
"433",1.673005626899,0.416666770985103,-148.460827946478
"434",1.735505626899,0.416666770985103,-146.591278751135
"435",1.798005626899,0.416666770985103,-144.994234661284
"436",1.860505626899,0.416666770985103,-143.690183339218
"437",1.923005626899,0.416666770985103,-142.696188553514
"438",1.985505626899,0.416666770985103,-142.02688452877
"439",2.048005626899,0.416666770985103,-141.693614438329
"440",2.110505626899,0.416666770985103,-141.707449223299
"441",2.173005626899,0.416666770985103,-142.076534225824
"442",2.235505626899,0.416666770985103,-142.807271756553
"443",2.298005626899,0.416666770985103,-143.904556023267
"444",2.360505626899,0.416666770985103,-145.372018168721
"445",2.423005626899,0.416666770985103,-147.212273111046
"446",2.485505626899,0.416666770985103,-149.428128574579
"447",2.548005626899,0.416666770985103,-152.018940038882
"448",2.610505626899,0.416666770985103,-154.986639785673
"449",2.673005626899,0.416666770985103,-158.333018386335
"450",2.735505626899,0.416666770985103,-162.057950427671
"451",1.235505626899,0.500000104318436,-171.150364682668
"452",1.298005626899,0.500000104318436,-167.921864479906
"453",1.360505626899,0.500000104318436,-164.768714480562
"454",1.423005626899,0.500000104318436,-161.723740490757
"455",1.485505626899,0.500000104318436,-158.819260359107
"456",1.548005626899,0.500000104318436,-156.085638350882
"457",1.610505626899,0.500000104318436,-153.554337323532
"458",1.673005626899,0.500000104318436,-151.250420780255
"459",1.735505626899,0.500000104318436,-149.202127295812
"460",1.798005626899,0.500000104318436,-147.430719977529
"461",1.860505626899,0.500000104318436,-145.957600939552
"462",1.923005626899,0.500000104318436,-144.800655761331
"463",1.985505626899,0.500000104318436,-143.975198114869
"464",2.048005626899,0.500000104318436,-143.493082791394
"465",2.110505626899,0.500000104318436,-143.365773050184
"466",2.173005626899,0.500000104318436,-143.601654652197
"467",2.235505626899,0.500000104318436,-144.207233842214
"468",2.298005626899,0.500000104318436,-145.187388974527
"469",2.360505626899,0.500000104318436,-146.545633975173
"470",2.423005626899,0.500000104318436,-148.284384089137
"471",2.485505626899,0.500000104318436,-150.41031514638
"472",2.548005626899,0.500000104318436,-152.919792097187
"473",2.610505626899,0.500000104318436,-155.813320904185
"474",2.673005626899,0.500000104318436,-159.091278739858
"475",2.735505626899,0.500000104318436,-162.754093789182
"476",1.235505626899,0.583333437651769,-175.811835296997
"477",1.298005626899,0.583333437651769,-172.365898554231
"478",1.360505626899,0.583333437651769,-168.99107436912
"479",1.423005626899,0.583333437651769,-165.723397344309
"480",1.485505626899,0.583333437651769,-162.594020074719
"481",1.548005626899,0.583333437651769,-159.638427081804
"482",1.610505626899,0.583333437651769,-156.88608456862
"483",1.673005626899,0.583333437651769,-154.367114927233
"484",1.735505626899,0.583333437651769,-152.108397992525
"485",1.798005626899,0.583333437651769,-150.134210528728
"486",1.860505626899,0.583333437651769,-148.465090998781
"487",1.923005626899,0.583333437651769,-147.120647866777
"488",1.985505626899,0.583333437651769,-146.116766193956
"489",2.048005626899,0.583333437651769,-145.465693814396
"490",2.110505626899,0.583333437651769,-145.180065273011
"491",2.173005626899,0.583333437651769,-145.2663995501
"492",2.235505626899,0.583333437651769,-145.7340535748
"493",2.298005626899,0.583333437651769,-146.590278166559
"494",2.360505626899,0.583333437651769,-147.834568690413
"495",2.423005626899,0.583333437651769,-149.468860836773
"496",2.485505626899,0.583333437651769,-151.494234981866
"497",2.548005626899,0.583333437651769,-153.911193292183
"498",2.610505626899,0.583333437651769,-156.719904188654
"499",2.673005626899,0.583333437651769,-159.920408639586
"500",2.735505626899,0.583333437651769,-163.512780777998
"501",1.235505626899,0.666666770985103,-180.996130573473
"502",1.298005626899,0.666666770985103,-177.291676423582
"503",1.360505626899,0.666666770985103,-173.656784679742
"504",1.423005626899,0.666666770985103,-170.126748606937
"505",1.485505626899,0.666666770985103,-166.739166531072
"506",1.548005626899,0.666666770985103,-163.52690326054
"507",1.610505626899,0.666666770985103,-160.522940310926
"508",1.673005626899,0.666666770985103,-157.759904794092
"509",1.735505626899,0.666666770985103,-155.264163226408
"510",1.798005626899,0.666666770985103,-153.061988653006
"511",1.860505626899,0.666666770985103,-151.175728908636
"512",1.923005626899,0.666666770985103,-149.623705395563
"513",1.985505626899,0.666666770985103,-148.423169557894
"514",2.048005626899,0.666666770985103,-147.587543628665
"515",2.110505626899,0.666666770985103,-147.131667927235
"516",2.173005626899,0.666666770985103,-147.062755219824
"517",2.235505626899,0.666666770985103,-147.385029478936
"518",2.298005626899,0.666666770985103,-148.102738482464
"519",2.360505626899,0.666666770985103,-149.218653907533
"520",2.423005626899,0.666666770985103,-150.734394110253
"521",2.485505626899,0.666666770985103,-152.650721808978
